LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
840,United States of America,2054,35-39,35,5,11698.881,11509.155,23208.036
826,United Kingdom,2053,35-39,35,5,2334.817,2249.638,4584.455
840,United States of America,2053,35-39,35,5,11694.038,11503.82,23197.858
826,United Kingdom,2052,35-39,35,5,2358.702,2272.582,4631.284
840,United States of America,2052,35-39,35,5,11711.504,11519.418,23230.922
826,United Kingdom,2051,35-39,35,5,2376.557,2289.76,4666.317
840,United States of America,2051,35-39,35,5,11751.203,11556.712,23307.915
826,United Kingdom,2050,35-39,35,5,2383.297,2296.436,4679.733
840,United States of America,2050,35-39,35,5,11811.458,11614.572,23426.03
826,United Kingdom,2050,40-44,40,5,2300.322,2227.047,4527.369
840,United States of America,2050,40-44,40,5,12272.815,12099.953,24372.768
826,United Kingdom,2051,40-44,40,5,2334.573,2259.132,4593.705
840,United States of America,2051,40-44,40,5,12235.996,12063.808,24299.804
826,United Kingdom,2052,40-44,40,5,2362.99,2285.361,4648.351
840,United States of America,2052,40-44,40,5,12158.006,11986.739,24144.745
826,United Kingdom,2053,40-44,40,5,2384.039,2304.348,4688.387
840,United States of America,2053,40-44,40,5,12055.831,11885.484,23941.315
826,United Kingdom,2054,40-44,40,5,2396.34,2314.929,4711.269
840,United States of America,2054,40-44,40,5,11957.703,11787.85,23745.553
826,United Kingdom,2055,40-44,40,5,2399.248,2316.54,4715.788
840,United States of America,2055,40-44,40,5,11881.809,11711.705,23593.514
826,United Kingdom,2056,40-44,40,5,2392.732,2310.019,4702.751
840,United States of America,2056,40-44,40,5,11824.322,11656.552,23480.874
826,United Kingdom,2057,40-44,40,5,2375.211,2293.126,4668.337
840,United States of America,2057,40-44,40,5,11787.268,11621.457,23408.725
826,United Kingdom,2058,40-44,40,5,2351.658,2270.46,4622.118
840,United States of America,2058,40-44,40,5,11771.616,11606.907,23378.523
826,United Kingdom,2059,40-44,40,5,2329.859,2249.243,4579.102
840,United States of America,2059,40-44,40,5,11776.907,11611.799,23388.706
826,United Kingdom,2060,40-44,40,5,2314.619,2233.882,4548.501
840,United States of America,2060,40-44,40,5,11801.951,11634.633,23436.584
826,United Kingdom,2061,40-44,40,5,2305.806,2225.228,4531.034
840,United States of America,2061,40-44,40,5,11849.892,11681.208,23531.1
826,United Kingdom,2062,40-44,40,5,2304.035,2223.156,4527.191
840,United States of America,2062,40-44,40,5,11922.316,11750.399,23672.715
826,United Kingdom,2063,40-44,40,5,2306.377,2224.858,4531.235
840,United States of America,2063,40-44,40,5,12009.108,11832.476,23841.584
826,United Kingdom,2064,40-44,40,5,2307.651,2225.422,4533.073
840,United States of America,2064,40-44,40,5,12095.621,11913.566,24009.187
826,United Kingdom,2065,40-44,40,5,2304.621,2221.738,4526.359
840,United States of America,2065,40-44,40,5,12172.048,11984.546,24156.594
826,United Kingdom,2066,40-44,40,5,2299.405,2216.821,4516.226
840,United States of America,2066,40-44,40,5,12244.336,12053.165,24297.501
826,United Kingdom,2067,40-44,40,5,2291.434,2209.358,4500.792
840,United States of America,2067,40-44,40,5,12307.676,12112.428,24420.104
826,United Kingdom,2068,40-44,40,5,2281.413,2199.855,4481.268
840,United States of America,2068,40-44,40,5,12360.929,12161.516,24522.445
826,United Kingdom,2069,40-44,40,5,2270.858,2189.602,4460.46
840,United States of America,2069,40-44,40,5,12404.524,12200.959,24605.483
826,United Kingdom,2070,40-44,40,5,2260.824,2179.521,4440.345
840,United States of America,2070,40-44,40,5,12438.588,12230.815,24669.403
826,United Kingdom,2071,40-44,40,5,2252.478,2171.807,4424.285
840,United States of America,2071,40-44,40,5,12469.34,12258.816,24728.156
826,United Kingdom,2072,40-44,40,5,2244.527,2164.325,4408.852
840,United States of America,2072,40-44,40,5,12489.987,12276.573,24766.56
826,United Kingdom,2073,40-44,40,5,2237.536,2157.56,4395.096
840,United States of America,2073,40-44,40,5,12502.039,12285.538,24787.577
826,United Kingdom,2074,40-44,40,5,2232.266,2152.203,4384.469
840,United States of America,2074,40-44,40,5,12508.419,12288.627,24797.046
826,United Kingdom,2075,40-44,40,5,2229.125,2148.602,4377.727
840,United States of America,2075,40-44,40,5,12510.901,12287.687,24798.588
826,United Kingdom,2076,40-44,40,5,2229.57,2149.168,4378.738
840,United States of America,2076,40-44,40,5,12518.189,12293.31,24811.499
826,United Kingdom,2077,40-44,40,5,2232.494,2152.017,4384.511
840,United States of America,2077,40-44,40,5,12523.987,12297.136,24821.123
826,United Kingdom,2078,40-44,40,5,2237.4,2156.644,4394.044
840,United States of America,2078,40-44,40,5,12527.358,12298.327,24825.685
826,United Kingdom,2079,40-44,40,5,2243.486,2162.206,4405.692
840,United States of America,2079,40-44,40,5,12526.7,12295.294,24821.994
826,United Kingdom,2080,40-44,40,5,2250.046,2167.901,4417.947
840,United States of America,2080,40-44,40,5,12520.744,12286.725,24807.469
826,United Kingdom,2081,40-44,40,5,2258.67,2176.318,4434.988
840,United States of America,2081,40-44,40,5,12519.535,12284.73,24804.265
826,United Kingdom,2082,40-44,40,5,2268.201,2185.575,4453.776
840,United States of America,2082,40-44,40,5,12517.101,12281.116,24798.217
826,United Kingdom,2083,40-44,40,5,2277.74,2194.695,4472.435
840,United States of America,2083,40-44,40,5,12513.214,12275.561,24788.775
826,United Kingdom,2084,40-44,40,5,2286.079,2202.399,4488.478
840,United States of America,2084,40-44,40,5,12507.858,12268.001,24775.859
826,United Kingdom,2085,40-44,40,5,2292.309,2207.709,4500.018
840,United States of America,2085,40-44,40,5,12500.748,12258.163,24758.911
826,United Kingdom,2086,40-44,40,5,2298.269,2213.651,4511.92
840,United States of America,2086,40-44,40,5,12501.82,12258.681,24760.501
826,United Kingdom,2087,40-44,40,5,2302.512,2217.886,4520.398
840,United States of America,2087,40-44,40,5,12505.073,12260.704,24765.777
826,United Kingdom,2088,40-44,40,5,2304.871,2220.134,4525.005
840,United States of America,2088,40-44,40,5,12510.327,12264.146,24774.473
826,United Kingdom,2089,40-44,40,5,2305.351,2220.306,4525.657
840,United States of America,2089,40-44,40,5,12517.384,12268.793,24786.177
826,United Kingdom,2090,40-44,40,5,2303.915,2218.304,4522.219
840,United States of America,2090,40-44,40,5,12525.371,12273.683,24799.054
826,United Kingdom,2091,40-44,40,5,2302.864,2217.515,4520.379
840,United States of America,2091,40-44,40,5,12545.877,12293.095,24838.972
826,United Kingdom,2092,40-44,40,5,2300.373,2215.282,4515.655
840,United States of America,2092,40-44,40,5,12571.097,12316.614,24887.711
826,United Kingdom,2093,40-44,40,5,2296.541,2211.619,4508.16
840,United States of America,2093,40-44,40,5,12598.814,12341.975,24940.789
826,United Kingdom,2094,40-44,40,5,2291.631,2206.694,4498.325
840,United States of America,2094,40-44,40,5,12626.98,12367.135,24994.115
826,United Kingdom,2095,40-44,40,5,2285.802,2200.564,4486.366
840,United States of America,2095,40-44,40,5,12654.076,12390.632,25044.708
826,United Kingdom,2096,40-44,40,5,2281.981,2197.134,4479.115
840,United States of America,2096,40-44,40,5,12693.409,12428.155,25121.564
826,United Kingdom,2097,40-44,40,5,2277.933,2193.433,4471.366
840,United States of America,2097,40-44,40,5,12734.593,12467,25201.593
826,United Kingdom,2098,40-44,40,5,2273.521,2189.221,4462.742
840,United States of America,2098,40-44,40,5,12775.09,12504.767,25279.857
826,United Kingdom,2099,40-44,40,5,2268.593,2184.259,4452.852
840,United States of America,2099,40-44,40,5,12811.854,12538.558,25350.412
826,United Kingdom,2100,40-44,40,5,2263.047,2178.392,4441.439
840,United States of America,2100,40-44,40,5,12842.309,12565.924,25408.233
826,United Kingdom,2100,45-49,45,5,2296.495,2214.357,4510.852
840,United States of America,2100,45-49,45,5,12689.375,12442.908,25132.283
826,United Kingdom,2099,45-49,45,5,2302.631,2220.855,4523.486
840,United States of America,2099,45-49,45,5,12661.175,12418.73,25079.905
826,United Kingdom,2098,45-49,45,5,2307.598,2225.902,4533.5
840,United States of America,2098,45-49,45,5,12632.102,12392.989,25025.091
826,United Kingdom,2097,45-49,45,5,2311.258,2229.436,4540.694
840,United States of America,2097,45-49,45,5,12604.006,12367.45,24971.456
826,United Kingdom,2096,45-49,45,5,2313.369,2231.316,4544.685
840,United States of America,2096,45-49,45,5,12578.472,12343.596,24922.068
826,United Kingdom,2095,45-49,45,5,2313.862,2231.579,4545.441
840,United States of America,2095,45-49,45,5,12556.972,12322.742,24879.714
826,United Kingdom,2094,45-49,45,5,2315.549,2233.817,4549.366
840,United States of America,2094,45-49,45,5,12549.283,12319.153,24868.436
826,United Kingdom,2093,45-49,45,5,2315.101,2233.68,4548.781
840,United States of America,2093,45-49,45,5,12542.079,12314.988,24857.067
826,United Kingdom,2092,45-49,45,5,2312.581,2231.318,4543.899
840,United States of America,2092,45-49,45,5,12535.703,12310.589,24846.292
826,United Kingdom,2091,45-49,45,5,2308.011,2226.84,4534.851
840,United States of America,2091,45-49,45,5,12530.514,12306.373,24836.887
826,United Kingdom,2090,45-49,45,5,2301.583,2220.497,4522.08
840,United States of America,2090,45-49,45,5,12527.634,12303.488,24831.122
826,United Kingdom,2089,45-49,45,5,2295.584,2215.447,4511.031
840,United States of America,2089,45-49,45,5,12534.036,12313.768,24847.804
826,United Kingdom,2088,45-49,45,5,2287.246,2207.809,4495.055
840,United States of America,2088,45-49,45,5,12537.887,12320.533,24858.42
826,United Kingdom,2087,45-49,45,5,2277.523,2198.568,4476.091
840,United States of America,2087,45-49,45,5,12540.192,12324.867,24865.059
826,United Kingdom,2086,45-49,45,5,2267.684,2189.028,4456.712
840,United States of America,2086,45-49,45,5,12541.5,12327.275,24868.775
826,United Kingdom,2085,45-49,45,5,2258.713,2180.236,4438.949
840,United States of America,2085,45-49,45,5,12542.357,12328.111,24870.468
826,United Kingdom,2084,45-49,45,5,2252.274,2174.778,4427.052
840,United States of America,2084,45-49,45,5,12547.56,12337.376,24884.936
826,United Kingdom,2083,45-49,45,5,2246.119,2169.209,4415.328
840,United States of America,2083,45-49,45,5,12546.897,12339.868,24886.765
826,United Kingdom,2082,45-49,45,5,2241.021,2164.384,4405.405
840,United States of America,2082,45-49,45,5,12542.052,12337.303,24879.355
826,United Kingdom,2081,45-49,45,5,2237.843,2161.245,4399.088
840,United States of America,2081,45-49,45,5,12535.108,12331.84,24866.948
826,United Kingdom,2080,45-49,45,5,2237.14,2160.426,4397.566
840,United States of America,2080,45-49,45,5,12527.582,12325.012,24852.594
826,United Kingdom,2079,45-49,45,5,2240.354,2164.135,4404.489
840,United States of America,2079,45-49,45,5,12524.313,12326.271,24850.584
826,United Kingdom,2078,45-49,45,5,2245.496,2169.366,4414.862
840,United States of America,2078,45-49,45,5,12516.634,12322.52,24839.154
826,United Kingdom,2077,45-49,45,5,2252.236,2175.921,4428.157
840,United States of America,2077,45-49,45,5,12503.339,12312.576,24815.915
826,United Kingdom,2076,45-49,45,5,2259.879,2183.186,4443.065
840,United States of America,2076,45-49,45,5,12481.781,12293.717,24775.498
826,United Kingdom,2075,45-49,45,5,2267.91,2190.671,4458.581
840,United States of America,2075,45-49,45,5,12450.611,12264.401,24715.012
826,United Kingdom,2074,45-49,45,5,2277.986,2200.87,4478.856
840,United States of America,2074,45-49,45,5,12416.142,12235.454,24651.596
826,United Kingdom,2073,45-49,45,5,2288.393,2211.048,4499.441
840,United States of America,2073,45-49,45,5,12371.645,12195.825,24567.47
826,United Kingdom,2072,45-49,45,5,2298.18,2220.4,4518.58
840,United States of America,2072,45-49,45,5,12317.429,12145.745,24463.174
826,United Kingdom,2071,45-49,45,5,2305.864,2227.639,4533.503
840,United States of America,2071,45-49,45,5,12253.387,12085.112,24338.499
826,United Kingdom,2070,45-49,45,5,2310.672,2232.139,4542.811
840,United States of America,2070,45-49,45,5,12180.793,12015.185,24195.978
826,United Kingdom,2069,45-49,45,5,2313.95,2236.151,4550.101
840,United States of America,2069,45-49,45,5,12104.435,11944.882,24049.317
826,United Kingdom,2068,45-49,45,5,2312.75,2235.741,4548.491
840,United States of America,2068,45-49,45,5,12017.691,11863.772,23881.463
826,United Kingdom,2067,45-49,45,5,2310.241,2233.92,4544.161
840,United States of America,2067,45-49,45,5,11930.509,11781.458,23711.967
826,United Kingdom,2066,45-49,45,5,2311.565,2235.567,4547.132
840,United States of America,2066,45-49,45,5,11857.335,11711.565,23568.9
826,United Kingdom,2065,45-49,45,5,2319.716,2243.574,4563.29
840,United States of America,2065,45-49,45,5,11808.016,11663.151,23471.167
826,United Kingdom,2064,45-49,45,5,2335.018,2259.091,4594.109
840,United States of America,2064,45-49,45,5,11782.772,11641.133,23423.905
826,United Kingdom,2063,45-49,45,5,2356.602,2280.2,4636.802
840,United States of America,2063,45-49,45,5,11776.667,11636.217,23412.884
826,United Kingdom,2062,45-49,45,5,2379.742,2302.536,4682.278
840,United States of America,2062,45-49,45,5,11790.766,11649.71,23440.476
826,United Kingdom,2061,45-49,45,5,2396.803,2319.031,4715.834
840,United States of America,2061,45-49,45,5,11825.62,11682.772,23508.392
826,United Kingdom,2060,45-49,45,5,2402.998,2325.264,4728.262
840,United States of America,2060,45-49,45,5,11880.724,11735.29,23616.014
826,United Kingdom,2059,45-49,45,5,2400.07,2323.691,4723.761
840,United States of America,2059,45-49,45,5,11954.75,11811.087,23765.837
826,United Kingdom,2058,45-49,45,5,2387.599,2312.939,4700.538
840,United States of America,2058,45-49,45,5,12050.097,11907.387,23957.484
826,United Kingdom,2057,45-49,45,5,2366.356,2293.734,4660.09
840,United States of America,2057,45-49,45,5,12149.18,12006.643,24155.823
826,United Kingdom,2056,45-49,45,5,2337.854,2267.403,4605.257
840,United States of America,2056,45-49,45,5,12224.613,12081.648,24306.261
826,United Kingdom,2055,45-49,45,5,2303.727,2235.427,4539.154
840,United States of America,2055,45-49,45,5,12260.189,12116.356,24376.545
826,United Kingdom,2054,45-49,45,5,2264.357,2198.956,4463.313
840,United States of America,2054,45-49,45,5,12253.753,12114.501,24368.254
826,United Kingdom,2053,45-49,45,5,2217.919,2155.321,4373.24
840,United States of America,2053,45-49,45,5,12203.705,12068.424,24272.129
826,United Kingdom,2052,45-49,45,5,2171.659,2111.699,4283.358
840,United States of America,2052,45-49,45,5,12127.948,11995.995,24123.943
826,United Kingdom,2051,45-49,45,5,2136.284,2078.625,4214.909
840,United States of America,2051,45-49,45,5,12055.848,11926.337,23982.185
826,United Kingdom,2050,45-49,45,5,2118.395,2062.56,4180.955
840,United States of America,2050,45-49,45,5,12007.042,11878.606,23885.648
826,United Kingdom,2050,50-54,50,5,2221.387,2177.162,4398.549
840,United States of America,2050,50-54,50,5,11908.754,11826.055,23734.809
826,United Kingdom,2051,50-54,50,5,2190.483,2146.189,4336.672
840,United States of America,2051,50-54,50,5,11857.17,11786.324,23643.494
826,United Kingdom,2052,50-54,50,5,2157.284,2112.298,4269.582
840,United States of America,2052,50-54,50,5,11835.488,11767.968,23603.456
826,United Kingdom,2053,50-54,50,5,2127.768,2081.493,4209.261
840,United States of America,2053,50-54,50,5,11841.075,11770.244,23611.319
826,United Kingdom,2054,50-54,50,5,2110.848,2062.797,4173.645
840,United States of America,2054,50-54,50,5,11866.681,11789.175,23655.856
826,United Kingdom,2055,50-54,50,5,2111.574,2061.298,4172.872
840,United States of America,2055,50-54,50,5,11905.691,11820.214,23725.905
826,United Kingdom,2056,50-54,50,5,2129.41,2077.363,4206.773
840,United States of America,2056,50-54,50,5,11954.94,11868.768,23823.708
826,United Kingdom,2057,50-54,50,5,2164.781,2110.516,4275.297
840,United States of America,2057,50-54,50,5,12027.942,11939.421,23967.363
826,United Kingdom,2058,50-54,50,5,2211.007,2154.206,4365.213
840,United States of America,2058,50-54,50,5,12105.179,12012.821,24118
826,United Kingdom,2059,50-54,50,5,2257.372,2197.835,4455.207
840,United States of America,2059,50-54,50,5,12157.299,12059.786,24217.085
826,United Kingdom,2060,50-54,50,5,2296.632,2234.181,4530.813
840,United States of America,2060,50-54,50,5,12166.26,12062.532,24228.792
826,United Kingdom,2061,50-54,50,5,2330.655,2266.199,4596.854
840,United States of America,2061,50-54,50,5,12132.452,12030.011,24162.463
826,United Kingdom,2062,50-54,50,5,2359.306,2292.772,4652.078
840,United States of America,2062,50-54,50,5,12059.548,11957.373,24016.921
826,United Kingdom,2063,50-54,50,5,2380.783,2312.216,4692.999
840,United States of America,2063,50-54,50,5,11963.719,11860.459,23824.178
826,United Kingdom,2064,50-54,50,5,2393.414,2323.061,4716.475
840,United States of America,2064,50-54,50,5,11871.918,11766.146,23638.064
826,United Kingdom,2065,50-54,50,5,2396.369,2324.549,4720.918
840,United States of America,2065,50-54,50,5,11801.313,11691.878,23493.191
826,United Kingdom,2066,50-54,50,5,2390.726,2318.931,4709.657
840,United States of America,2066,50-54,50,5,11748.787,11641.959,23390.746
826,United Kingdom,2067,50-54,50,5,2374.221,2302.969,4677.19
840,United States of America,2067,50-54,50,5,11715.576,11610.272,23325.848
826,United Kingdom,2068,50-54,50,5,2351.517,2280.947,4632.464
840,United States of America,2068,50-54,50,5,11702.957,11597.86,23300.817
826,United Kingdom,2069,50-54,50,5,2330.192,2259.917,4590.109
840,United States of America,2069,50-54,50,5,11710.851,11603.944,23314.795
826,United Kingdom,2070,50-54,50,5,2314.994,2244.324,4559.318
840,United States of America,2070,50-54,50,5,11738.055,11626.82,23364.875
826,United Kingdom,2071,50-54,50,5,2307.259,2236.772,4544.031
840,United States of America,2071,50-54,50,5,11787.676,11676.472,23464.148
826,United Kingdom,2072,50-54,50,5,2306.232,2235.38,4541.612
840,United States of America,2072,50-54,50,5,11861.058,11747.431,23608.489
826,United Kingdom,2073,50-54,50,5,2308.971,2237.368,4546.339
840,United States of America,2073,50-54,50,5,11948.782,11830.517,23779.299
826,United Kingdom,2074,50-54,50,5,2310.361,2237.894,4548.255
840,United States of America,2074,50-54,50,5,12036.5,11911.957,23948.457
826,United Kingdom,2075,50-54,50,5,2307.192,2233.881,4541.073
840,United States of America,2075,50-54,50,5,12114.029,11982.054,24096.083
826,United Kingdom,2076,50-54,50,5,2302.611,2229.58,4532.191
840,United States of America,2076,50-54,50,5,12186.149,12052.684,24238.833
826,United Kingdom,2077,50-54,50,5,2295.265,2222.599,4517.864
840,United States of America,2077,50-54,50,5,12250.302,12113.984,24364.286
826,United Kingdom,2078,50-54,50,5,2285.841,2213.542,4499.383
840,United States of America,2078,50-54,50,5,12305.56,12165.029,24470.589
826,United Kingdom,2079,50-54,50,5,2275.735,2203.613,4479.348
840,United States of America,2079,50-54,50,5,12351.871,12205.781,24557.652
826,United Kingdom,2080,50-54,50,5,2265.822,2193.475,4459.297
840,United States of America,2080,50-54,50,5,12388.285,12235.377,24623.662
826,United Kingdom,2081,50-54,50,5,2258.037,2186.261,4444.298
840,United States of America,2081,50-54,50,5,12419.1,12265.524,24684.624
826,United Kingdom,2082,50-54,50,5,2250.718,2179.36,4430.078
840,United States of America,2082,50-54,50,5,12441.318,12285.816,24727.134
826,United Kingdom,2083,50-54,50,5,2244.295,2173.095,4417.39
840,United States of America,2083,50-54,50,5,12456.209,12297.353,24753.562
826,United Kingdom,2084,50-54,50,5,2239.387,2167.981,4407.368
840,United States of America,2084,50-54,50,5,12466.053,12302.339,24768.392
826,United Kingdom,2085,50-54,50,5,2236.268,2164.192,4400.46
840,United States of America,2085,50-54,50,5,12471.542,12301.564,24773.106
826,United Kingdom,2086,50-54,50,5,2237.294,2165.395,4402.689
840,United States of America,2086,50-54,50,5,12479.102,12309.294,24788.396
826,United Kingdom,2087,50-54,50,5,2240.809,2168.858,4409.667
840,United States of America,2087,50-54,50,5,12486.816,12315.81,24802.626
826,United Kingdom,2088,50-54,50,5,2246.152,2173.852,4420.004
840,United States of America,2088,50-54,50,5,12493.369,12319.812,24813.181
826,United Kingdom,2089,50-54,50,5,2252.395,2179.41,4431.805
840,United States of America,2089,50-54,50,5,12496.34,12318.808,24815.148
826,United Kingdom,2090,50-54,50,5,2258.757,2184.717,4443.474
840,United States of America,2090,50-54,50,5,12493.313,12310.313,24803.626
826,United Kingdom,2091,50-54,50,5,2268.124,2193.885,4462.009
840,United States of America,2091,50-54,50,5,12494.038,12311.652,24805.69
826,United Kingdom,2092,50-54,50,5,2278.275,2203.683,4481.958
840,United States of America,2092,50-54,50,5,12494.46,12311.357,24805.817
826,United Kingdom,2093,50-54,50,5,2288.177,2213.06,4501.237
840,United States of America,2093,50-54,50,5,12493.557,12308.258,24801.815
826,United Kingdom,2094,50-54,50,5,2296.534,2220.699,4517.233
840,United States of America,2094,50-54,50,5,12490.78,12301.745,24792.525
826,United Kingdom,2095,50-54,50,5,2302.399,2225.599,4527.998
840,United States of America,2095,50-54,50,5,12485.626,12291.39,24777.016
826,United Kingdom,2096,50-54,50,5,2309.304,2232.44,4541.744
840,United States of America,2096,50-54,50,5,12489.366,12295.578,24784.944
826,United Kingdom,2097,50-54,50,5,2314.249,2237.289,4551.538
840,United States of America,2097,50-54,50,5,12494.753,12300.106,24794.859
826,United Kingdom,2098,50-54,50,5,2316.982,2239.811,4556.793
840,United States of America,2098,50-54,50,5,12501.838,12304.999,24806.837
826,United Kingdom,2099,50-54,50,5,2317.45,2239.873,4557.323
840,United States of America,2099,50-54,50,5,12510.852,12310.486,24821.338
826,United Kingdom,2100,50-54,50,5,2315.591,2237.364,4552.955
840,United States of America,2100,50-54,50,5,12521.091,12315.945,24837.036
826,United Kingdom,2100,55-59,55,5,2295.77,2224.637,4520.407
840,United States of America,2100,55-59,55,5,12365.923,12225.214,24591.137
826,United Kingdom,2099,55-59,55,5,2289.855,2219.828,4509.683
840,United States of America,2099,55-59,55,5,12368.437,12233.32,24601.757
826,United Kingdom,2098,55-59,55,5,2281.333,2212.139,4493.472
840,United States of America,2098,55-59,55,5,12369.193,12238.136,24607.329
826,United Kingdom,2097,55-59,55,5,2271.194,2202.56,4473.754
840,United States of America,2097,55-59,55,5,12368.691,12240.129,24608.82
826,United Kingdom,2096,55-59,55,5,2260.756,2192.441,4453.197
840,United States of America,2096,55-59,55,5,12366.861,12239.289,24606.15
826,United Kingdom,2095,55-59,55,5,2251.046,2182.864,4433.91
840,United States of America,2095,55-59,55,5,12363.76,12235.846,24599.606
826,United Kingdom,2094,55-59,55,5,2244.549,2177.507,4422.056
840,United States of America,2094,55-59,55,5,12365.636,12244.153,24609.789
826,United Kingdom,2093,55-59,55,5,2238.084,2171.792,4409.876
840,United States of America,2093,55-59,55,5,12361.577,12244.661,24606.238
826,United Kingdom,2092,55-59,55,5,2232.472,2166.588,4399.06
840,United States of America,2092,55-59,55,5,12353.082,12238.913,24591.995
826,United Kingdom,2091,55-59,55,5,2228.662,2162.871,4391.533
840,United States of America,2091,55-59,55,5,12342.501,12229.509,24572.01
826,United Kingdom,2090,55-59,55,5,2227.302,2161.325,4388.627
840,United States of America,2090,55-59,55,5,12331.829,12218.816,24550.645
826,United Kingdom,2089,55-59,55,5,2230.145,2165.01,4395.155
840,United States of America,2089,55-59,55,5,12324.43,12218.656,24543.086
826,United Kingdom,2088,55-59,55,5,2234.677,2169.919,4404.596
840,United States of America,2088,55-59,55,5,12312.347,12212.002,24524.349
826,United Kingdom,2087,55-59,55,5,2240.691,2175.884,4416.575
840,United States of America,2087,55-59,55,5,12295.24,12198.585,24493.825
826,United Kingdom,2086,55-59,55,5,2247.627,2182.421,4430.048
840,United States of America,2086,55-59,55,5,12271.207,12176.589,24447.796
826,United Kingdom,2085,55-59,55,5,2255.117,2189.259,4444.376
840,United States of America,2085,55-59,55,5,12239.058,12144.975,24384.033
826,United Kingdom,2084,55-59,55,5,2264.556,2199.203,4463.759
840,United States of America,2084,55-59,55,5,12201.252,12115.022,24316.274
826,United Kingdom,2083,55-59,55,5,2274.13,2208.786,4482.916
840,United States of America,2083,55-59,55,5,12153.448,12073.164,24226.612
826,United Kingdom,2082,55-59,55,5,2283.089,2217.422,4500.511
840,United States of America,2082,55-59,55,5,12096.657,12020.386,24117.043
826,United Kingdom,2081,55-59,55,5,2290.132,2224.028,4514.16
840,United States of America,2081,55-59,55,5,12031.315,11957.294,23988.609
826,United Kingdom,2080,55-59,55,5,2294.604,2228.128,4522.732
840,United States of America,2080,55-59,55,5,11958.673,11885.505,23844.178
826,United Kingdom,2079,55-59,55,5,2297.347,2231.884,4529.231
840,United States of America,2079,55-59,55,5,11880.538,11815.222,23695.76
826,United Kingdom,2078,55-59,55,5,2295.534,2231.003,4526.537
840,United States of America,2078,55-59,55,5,11792.243,11733.17,23525.413
826,United Kingdom,2077,55-59,55,5,2292.436,2228.695,4521.131
840,United States of America,2077,55-59,55,5,11703.849,11649.214,23353.063
826,United Kingdom,2076,55-59,55,5,2293.168,2229.829,4522.997
840,United States of America,2076,55-59,55,5,11629.464,11577.07,23206.534
826,United Kingdom,2075,55-59,55,5,2300.671,2237.161,4537.832
840,United States of America,2075,55-59,55,5,11578.274,11525.743,23104.017
826,United Kingdom,2074,55-59,55,5,2315.221,2252.374,4567.595
840,United States of America,2074,55-59,55,5,11549.565,11502.469,23052.034
826,United Kingdom,2073,55-59,55,5,2335.829,2272.906,4608.735
840,United States of America,2073,55-59,55,5,11539.863,11495.207,23035.07
826,United Kingdom,2072,55-59,55,5,2357.941,2294.486,4652.427
840,United States of America,2072,55-59,55,5,11550.161,11505.486,23055.647
826,United Kingdom,2071,55-59,55,5,2374.069,2310.098,4684.167
840,United States of America,2071,55-59,55,5,11580.346,11534.221,23114.567
826,United Kingdom,2070,55-59,55,5,2379.473,2315.341,4694.814
840,United States of America,2070,55-59,55,5,11628.952,11580.773,23209.725
826,United Kingdom,2069,55-59,55,5,2376.231,2313.789,4690.02
840,United States of America,2069,55-59,55,5,11695.827,11652.59,23348.417
826,United Kingdom,2068,55-59,55,5,2363.332,2302.83,4666.162
840,United States of America,2068,55-59,55,5,11783.46,11743.824,23527.284
826,United Kingdom,2067,55-59,55,5,2341.641,2283.176,4624.817
840,United States of America,2067,55-59,55,5,11875.038,11837.615,23712.653
826,United Kingdom,2066,55-59,55,5,2312.887,2256.336,4569.223
840,United States of America,2066,55-59,55,5,11943.918,11907.309,23851.227
826,United Kingdom,2065,55-59,55,5,2278.898,2224.069,4502.967
840,United States of America,2065,55-59,55,5,11973.641,11936.594,23910.235
826,United Kingdom,2064,55-59,55,5,2239.749,2187.878,4427.627
840,United States of America,2064,55-59,55,5,11963.21,11933.255,23896.465
826,United Kingdom,2063,55-59,55,5,2193.499,2144.325,4337.824
840,United States of America,2063,55-59,55,5,11910.134,11885.82,23795.954
826,United Kingdom,2062,55-59,55,5,2147.358,2100.607,4247.965
840,United States of America,2062,55-59,55,5,11831.614,11811.335,23642.949
826,United Kingdom,2061,55-59,55,5,2112.019,2067.329,4179.348
840,United States of America,2061,55-59,55,5,11756.512,11738.725,23495.237
826,United Kingdom,2060,55-59,55,5,2094.207,2051.145,4145.352
840,United States of America,2060,55-59,55,5,11704.218,11687.581,23391.799
826,United Kingdom,2059,55-59,55,5,2092.823,2052.193,4145.016
840,United States of America,2059,55-59,55,5,11663.272,11655.639,23318.911
826,United Kingdom,2058,55-59,55,5,2108.917,2070.216,4179.133
840,United States of America,2058,55-59,55,5,11635.444,11635.418,23270.862
826,United Kingdom,2057,55-59,55,5,2137.619,2100.307,4237.926
840,United States of America,2057,55-59,55,5,11626.812,11631.035,23257.847
826,United Kingdom,2056,55-59,55,5,2170.204,2133.643,4303.847
840,United States of America,2056,55-59,55,5,11644.305,11646.484,23290.789
826,United Kingdom,2055,55-59,55,5,2200.802,2164.348,4365.15
840,United States of America,2055,55-59,55,5,11690.664,11683.046,23373.71
826,United Kingdom,2054,55-59,55,5,2229.752,2194.098,4423.85
840,United States of America,2054,55-59,55,5,11756.593,11741.15,23497.743
826,United Kingdom,2053,55-59,55,5,2256.682,2220.937,4477.619
